Order ID;Order Date;Customer ID;Product ID;Sales;Quantity;Discount;Profit;Market
MX-2014-128405;22/11/2014;KD-16270;FUR-CH-10002093;897.48;9;0.00;322.92;LATAM
ES-2011-1858721;11/06/2011;SC-20845;FUR-BO-10003103;2056.05;5;0.00;390.60;EU
MX-2012-168865;14/09/2012;CY-12745;TEC-CO-10001818;2365.66;10;0.00;18.86;LATAM
IN-2011-52279;25/11/2011;HL-15040;TEC-CO-10002040;1336.36;7;0.40;44.44;APAC
IN-2012-14724;10/08/2012;CT-11995;TEC-CO-10001654;3038.64;8;0.00;1245.84;APAC
ES-2013-3042991;20/03/2013;CC-12370;OFF-AP-10002397;2698.65;9;0.00;890.46;EU
LT-2013-3900;30/12/2013;GR-4560;TEC-CAN-10001853;3799.08;12;0.00;455.76;Africa
IN-2012-18518;04/10/2012;TT-21070;FUR-CH-10001207;2756.34;6;0.00;413.28;APAC
IT-2012-4058325;06/08/2012;PO-19195;TEC-PH-10002597;983.88;8;0.10;-11.16;EU
IN-2012-42220;02/10/2012;ED-13885;FUR-CH-10003232;1719.81;5;0.27;117.66;APAC
IN-2014-17972;26/03/2014;AP-10915;OFF-AP-10003917;1421.54;3;0.17;428.12;APAC
MX-2014-151554;21/11/2014;TM-21490;TEC-CO-10002617;1053.69;5;0.00;441.29;LATAM
IT-2011-3270900;30/11/2011;AW-10840;TEC-CO-10000556;1440.84;8;0.50;-1268.04;EU
IN-2011-28087;03/11/2011;DP-13105;FUR-CH-10003232;2544.37;6;0.10;621.79;APAC
CA-2012-123113;23/11/2012;AT-10735;OFF-AP-10000275;2625.12;8;0.00;735.03;US
RO-2012-9480;06/12/2012;SG-10605;TEC-HEW-10003460;1554.48;8;0.00;341.76;EMEA
MX-2013-109981;03/12/2013;BM-11785;TEC-PH-10004196;1278.00;3;0.00;89.46;LATAM
MX-2012-130351;20/12/2012;FH-14365;TEC-PH-10002672;3474.08;8;0.00;625.28;LATAM
MX-2012-135076;13/09/2012;DK-13375;TEC-PH-10000106;2550.00;6;0.00;357.00;LATAM
CA-2013-114972;04/11/2013;PF-19225;OFF-AP-10003057;1101.48;4;0.00;429.58;US
CA-2013-146633;16/11/2013;TG-21310;OFF-BI-10003527;1016.79;1;0.20;381.30;US
CA-2013-110499;08/04/2013;YC-21895;TEC-CO-10002095;1199.98;3;0.20;374.99;US
TU-2012-2690;23/05/2012;SF-10200;TEC-SAM-10000345;934.25;14;0.60;-1331.65;EMEA
CA-2014-166709;18/11/2014;HL-15040;TEC-CO-10004722;10499.97;3;0.00;5039.99;US
SG-2014-9460;14/04/2014;JW-5220;TEC-CIS-10002259;3908.88;6;0.00;1563.48;Africa
MX-2014-164217;29/08/2014;CC-12100;TEC-PH-10004182;2142.30;5;0.00;556.90;LATAM
ID-2014-80657;16/05/2014;RD-19930;OFF-AP-10004350;1900.58;6;0.40;-348.52;APAC
CM-2012-6440;13/12/2012;BP-1230;OFF-HOO-10000335;1840.68;6;0.00;496.98;Africa
ES-2011-5287434;31/03/2011;SA-20830;FUR-BO-10004129;2624.04;6;0.00;446.04;EU
IN-2012-79439;04/02/2012;EM-13810;FUR-BO-10001372;3076.50;7;0.00;215.25;APAC
IN-2013-58929;29/05/2013;CS-12175;TEC-PH-10004664;3181.77;6;0.17;344.97;APAC
IT-2012-2646674;29/08/2012;JD-16060;OFF-ST-10004597;1392.63;11;0.10;-139.56;EU
IN-2011-63577;15/06/2011;GH-14665;FUR-CH-10001664;1296.24;8;0.00;285.12;APAC
IN-2014-16068;28/08/2014;CM-11935;OFF-AP-10003240;1682.91;3;0.00;487.98;APAC
MX-2011-150973;27/10/2011;JB-16000;TEC-PH-10004196;1278.00;3;0.00;89.46;LATAM
RS-2014-4120;19/03/2014;RB-9465;TEC-MOT-10003348;2570.76;4;0.00;976.80;EMEA
MX-2014-154935;11/09/2014;RB-19795;FUR-TA-10000136;2332.96;5;0.20;349.86;LATAM
ID-2012-83604;28/08/2012;PO-19195;FUR-BO-10002866;1582.20;6;0.40;-870.30;APAC
US-2014-117723;16/08/2014;DL-13495;OFF-ST-10004459;1801.63;6;0.20;-337.81;US
IN-2013-81112;01/08/2013;TS-21205;FUR-TA-10001276;1512.00;6;0.00;498.96;APAC
CA-2013-147368;10/06/2013;TC-21295;TEC-MA-10002178;695.70;2;0.50;-27.83;US
SF-2014-3560;24/12/2014;MV-8190;TEC-APP-10002966;2550.00;4;0.00;714.00;Africa
CA-2012-147830;15/12/2012;NF-18385;TEC-AC-10002049;2025.36;6;0.20;607.61;US
ES-2012-1439357;23/02/2012;BD-11560;FUR-CH-10000685;2285.70;5;0.00;845.70;EU
IN-2014-16054;11/10/2014;PS-18760;FUR-BO-10001541;1029.26;9;0.07;10.82;APAC
US-2014-148817;21/04/2014;FM-14215;TEC-CO-10003931;1058.28;5;0.00;-2.12;LATAM
IN-2013-50809;12/06/2013;CA-12775;TEC-PH-10000169;5751.54;9;0.00;2817.99;APAC
ES-2013-1211534;17/09/2013;CD-12790;FUR-BO-10001553;2442.07;7;0.10;-244.25;EU
IN-2014-81154;19/09/2014;NL-18310;OFF-ST-10004748;1190.52;6;0.00;178.56;APAC
IT-2014-2009199;26/11/2014;TB-21055;OFF-AP-10000540;3150.82;7;0.10;-35.09;EU
ES-2014-1972860;01/09/2014;NF-18475;TEC-CO-10004567;1599.90;5;0.00;719.85;EU
IN-2014-51432;20/06/2014;KD-16495;FUR-BO-10001749;2063.40;5;0.00;123.75;APAC
HU-2014-7310;23/10/2014;EH-4125;OFF-ROG-10003898;1269.90;6;0.00;558.72;EMEA
IN-2011-26176;16/08/2011;KB-16600;FUR-BO-10001934;3274.02;9;0.00;261.90;APAC
MX-2014-113845;12/09/2014;CS-12460;TEC-PH-10002815;848.32;2;0.00;110.28;LATAM
CA-2012-102491;24/08/2012;KW-16435;TEC-MA-10000864;3080.00;7;0.00;1416.80;US
ES-2014-5345830;14/01/2014;MG-17695;TEC-CO-10002663;2847.36;8;0.00;711.84;EU
ID-2014-58271;13/11/2014;VF-21715;FUR-CH-10000602;1725.75;5;0.25;-483.30;APAC
ID-2013-57949;13/06/2013;AM-10705;TEC-CO-10001419;1479.31;6;0.07;-63.65;APAC
US-2012-128587;24/12/2012;HM-14860;TEC-CO-10003763;4899.93;7;0.00;2302.97;US
IN-2014-68750;22/09/2014;BP-11290;TEC-CO-10000679;1282.23;9;0.00;12.69;APAC
AO-2011-1670;08/01/2011;HZ-4950;FUR-IKE-10001539;2478.60;6;0.00;49.50;Africa
CA-2013-118689;03/10/2013;TC-20980;TEC-CO-10004722;17499.95;5;0.00;8399.98;US
IN-2013-42535;30/07/2013;EM-13825;TEC-CO-10002376;959.76;3;0.00;460.62;APAC
CA-2012-124891;31/07/2012;RH-19495;FUR-TA-10002903;1090.78;7;0.40;-290.88;US
IN-2014-27947;30/04/2014;BS-11800;OFF-AP-10000136;4135.64;10;0.17;847.04;APAC
MX-2011-158204;28/09/2011;DV-13465;FUR-BO-10000567;2325.28;8;0.00;511.52;LATAM
IN-2014-56206;24/06/2014;MB-17305;FUR-BO-10001471;5486.67;14;0.10;2316.51;APAC
IT-2011-3316894;06/04/2011;PC-19000;OFF-ST-10001758;1523.66;8;0.10;-50.98;EU
IT-2014-2819680;07/08/2014;CA-12310;TEC-PH-10004505;1625.24;3;0.15;-76.57;EU
US-2013-138408;19/11/2013;KC-16255;TEC-AC-10003870;1319.96;4;0.00;527.98;US
ES-2014-2179863;14/02/2014;MB-18085;OFF-ST-10004191;734.94;4;0.10;130.62;EU
US-2014-110576;29/11/2014;RB-19795;FUR-TA-10004154;2065.32;12;0.40;-619.60;US
RO-2012-8470;17/08/2012;DB-3660;FUR-OFF-10001224;1391.52;8;0.00;69.36;EMEA
CA-2012-111514;31/08/2012;SC-20260;FUR-BO-10002545;1552.83;7;0.15;200.95;US
MX-2012-157987;07/08/2012;BG-11740;OFF-AP-10004913;2461.06;7;0.00;566.02;LATAM
US-2014-105935;27/01/2014;BD-11500;TEC-PH-10001459;2939.93;7;0.00;764.38;US
CA-2011-139892;08/09/2011;BM-11140;TEC-MA-10000822;8159.95;8;0.40;-1359.99;US
IN-2012-45825;09/08/2012;KB-16315;TEC-MA-10002392;1226.19;7;0.00;612.99;APAC
ID-2013-58642;21/02/2013;PK-19075;FUR-TA-10003222;1809.26;5;0.30;-258.50;APAC
ID-2012-65411;18/07/2012;CS-12175;TEC-AC-10000639;1863.00;8;0.10;393.24;APAC
CA-2011-144624;19/11/2011;JM-15865;TEC-PH-10002885;4548.81;7;0.00;1228.18;US
ES-2014-4032097;09/04/2014;AF-10885;OFF-ST-10002900;1244.19;7;0.10;-13.92;EU
ES-2012-4108483;18/06/2012;SJ-20500;FUR-TA-10003354;2364.10;4;0.35;-218.30;EU
ES-2013-5810502;31/12/2013;DM-12955;TEC-CO-10003800;1946.31;6;0.15;114.45;EU
CA-2014-138149;30/06/2014;WB-21850;OFF-BI-10003091;895.92;5;0.20;302.37;US
IT-2012-3796476;16/01/2012;CC-12610;OFF-AP-10001527;2283.71;9;0.10;-0.22;EU
CG-2012-8310;12/06/2012;BW-1065;TEC-SAM-10004940;2549.76;4;0.00;1172.88;Africa
IN-2014-39735;17/03/2014;BE-11455;TEC-CO-10003777;3299.56;14;0.10;366.28;APAC
ES-2012-4272278;13/11/2012;TG-21640;OFF-AP-10001169;2489.40;9;0.00;273.78;EU
CA-2013-107104;27/11/2013;MS-17365;FUR-BO-10002213;3406.66;8;0.15;160.31;US
CA-2012-156104;06/12/2012;NP-18685;TEC-CO-10002095;999.98;2;0.00;449.99;US
ES-2014-4856325;16/05/2014;VM-21685;FUR-BO-10000120;1189.24;9;0.10;250.99;EU
CA-2014-145219;25/12/2014;RM-19675;TEC-CO-10001449;2879.95;6;0.20;1007.98;US
MX-2014-120026;22/12/2014;SC-20695;FUR-CH-10002033;1269.60;4;0.00;355.44;LATAM
ID-2013-12295;14/09/2013;SN-20560;TEC-PH-10002991;3499.16;11;0.50;-3009.44;APAC
ID-2013-10636;07/01/2013;CD-12280;FUR-TA-10000989;2993.03;5;0.30;726.83;APAC
ES-2014-5554891;27/06/2014;CC-12100;TEC-CO-10004567;815.95;3;0.15;287.92;EU
ES-2012-5464624;13/07/2012;BG-11035;TEC-MA-10004609;1245.00;4;0.00;161.76;EU
IN-2014-59426;11/02/2014;CC-12550;TEC-CO-10003448;1027.73;8;0.10;182.69;APAC
IN-2014-59202;29/05/2014;AB-10105;TEC-CO-10003496;1703.03;5;0.10;737.93;APAC
IN-2014-44257;16/04/2014;SV-20785;OFF-ST-10003150;1803.08;11;0.17;-130.39;APAC
ES-2014-3860822;27/11/2014;HW-14935;FUR-BO-10004947;676.49;5;0.10;195.29;EU
IN-2011-23530;09/11/2011;AS-10285;FUR-CH-10004694;969.36;7;0.00;348.81;APAC
ES-2014-5991471;18/09/2014;LD-16855;FUR-BO-10000490;1637.01;5;0.10;90.81;EU
MX-2014-127656;24/02/2014;NS-18505;TEC-CO-10001818;1655.96;7;0.00;13.20;LATAM
MX-2013-154886;03/09/2013;CM-12715;FUR-CH-10004669;976.96;4;0.20;232.00;LATAM
IN-2013-36963;23/12/2013;VG-21805;FUR-BO-10001196;731.34;2;0.00;175.50;APAC
GH-2014-6410;17/06/2014;JD-6060;OFF-KIT-10001380;1239.00;4;0.00;0.00;Africa
ID-2014-41597;15/03/2014;MG-17680;FUR-CH-10003616;1680.61;5;0.27;368.26;APAC
IN-2014-47449;12/07/2014;CD-12280;FUR-BO-10000288;2190.75;5;0.00;65.70;APAC
ES-2014-4622860;09/06/2014;DB-13210;TEC-MA-10000753;935.17;4;0.10;114.25;EU
ES-2014-2538638;15/10/2014;CS-11860;OFF-ST-10000624;1026.96;8;0.00;441.36;EU
IN-2014-32084;06/08/2014;AF-10885;TEC-PH-10001457;2550.00;4;0.00;280.44;APAC
ES-2012-3954494;07/12/2012;GG-14650;TEC-CO-10000556;1224.71;4;0.15;-129.73;EU
ID-2012-79551;25/12/2012;BN-11470;TEC-PH-10002601;2667.54;5;0.17;-417.81;APAC
ES-2013-2757712;16/05/2013;EM-14065;TEC-PH-10002759;2605.92;4;0.00;1042.32;EU
IR-2013-1770;17/06/2013;BS-1665;OFF-ROG-10001735;2962.68;14;0.00;207.06;EMEA
IN-2014-13597;03/11/2014;AC-10450;FUR-TA-10002256;2664.00;5;0.00;905.70;APAC
ES-2012-5967582;28/05/2012;CK-12205;TEC-CO-10001413;1513.56;4;0.00;741.60;EU
ES-2013-1215823;17/08/2013;JD-16150;FUR-BO-10003103;1233.63;3;0.00;234.36;EU
UP-2011-5440;03/06/2011;CC-2550;FUR-LES-10002026;855.15;1;0.00;384.81;EMEA
IT-2011-1646767;14/07/2011;MS-17830;TEC-MA-10001777;956.34;4;0.10;-95.70;EU
CA-2011-122931;29/09/2011;SM-20950;OFF-ST-10004459;1801.63;6;0.20;-337.81;US
ES-2011-3805636;17/10/2011;GT-14710;FUR-CH-10004462;1838.52;5;0.20;160.77;EU
IN-2011-40155;14/11/2011;CL-12700;TEC-PH-10000499;4498.83;7;0.00;674.73;APAC
ES-2014-5084020;14/07/2014;MM-17920;TEC-PH-10002759;1824.14;8;0.65;-1303.06;EU
MX-2014-108532;03/06/2014;CM-12160;FUR-BO-10002580;2344.00;8;0.00;46.88;LATAM
IN-2014-74847;15/12/2014;DB-13060;TEC-PH-10004618;2043.72;14;0.00;756.00;APAC
MZ-2014-140;28/06/2014;JW-5220;OFF-ROG-10001101;856.80;14;0.00;265.44;Africa
US-2014-154487;20/12/2014;BN-11470;OFF-AP-10002252;2509.36;7;0.00;426.58;LATAM
IN-2012-72964;06/02/2012;JC-15775;FUR-CH-10000660;819.94;2;0.10;191.32;APAC
MX-2011-146584;21/01/2011;HL-15040;FUR-TA-10001285;2797.25;6;0.20;-0.07;LATAM
MX-2012-144848;03/08/2012;LH-16900;OFF-ST-10003741;1455.08;11;0.00;261.80;LATAM
ID-2014-27163;27/10/2014;DV-13045;FUR-BO-10003046;2189.09;6;0.07;541.37;APAC
IN-2012-26274;27/02/2012;BT-11530;FUR-TA-10001116;5451.30;6;0.00;327.06;APAC
IR-2012-660;11/06/2012;BM-1650;TEC-MOT-10002272;1291.08;2;0.00;296.94;EMEA
IN-2011-44901;23/02/2011;MG-18205;TEC-CO-10004997;1526.52;4;0.00;732.72;APAC
CA-2014-152975;15/09/2014;RB-19705;TEC-PH-10004586;1079.85;3;0.00;323.96;US
MX-2013-123463;20/07/2013;FC-14245;FUR-CH-10002780;1869.72;6;0.00;205.56;LATAM
MX-2013-165064;29/03/2013;TT-21220;FUR-BO-10004558;1815.24;7;0.00;471.94;LATAM
IN-2014-48261;23/10/2014;CY-12745;TEC-CO-10002376;959.76;3;0.00;460.62;APAC
MX-2014-126711;24/06/2014;SJ-20215;TEC-PH-10003457;3045.84;7;0.00;1035.58;LATAM
MX-2013-141474;30/10/2013;PB-18805;TEC-PH-10000106;2125.00;5;0.00;297.50;LATAM
CM-2012-6440;13/12/2012;BP-1230;TEC-MEM-10002005;976.08;4;0.00;292.80;Africa
IN-2013-20177;04/05/2013;RW-19690;TEC-CO-10003342;1266.36;4;0.00;265.92;APAC
CA-2014-141733;08/05/2014;RW-19540;FUR-CH-10004086;1458.65;5;0.00;423.01;US
ZA-2011-8980;08/09/2011;DB-3360;FUR-BEV-10004919;2134.44;4;0.00;682.92;Africa
ES-2012-2183106;22/04/2012;DK-13150;TEC-CO-10003342;4748.44;14;0.10;844.12;EU
SF-2013-9730;30/10/2013;RW-9540;TEC-OKI-10001385;1867.50;6;0.00;242.64;Africa
IN-2011-74490;16/04/2011;PS-19045;FUR-CH-10003009;1001.70;6;0.00;250.38;APAC
CA-2012-102281;12/10/2012;MP-17470;FUR-BO-10002613;899.14;4;0.20;112.39;US
CA-2014-120138;26/05/2014;TB-21625;OFF-BI-10004519;663.92;5;0.20;207.48;US
IN-2014-10979;31/10/2014;MO-17800;OFF-AP-10001931;4306.32;8;0.00;1722.48;APAC
IN-2013-72740;12/04/2013;NF-18475;OFF-AP-10001305;899.55;3;0.00;323.82;APAC
IN-2013-15277;11/11/2013;MR-17545;TEC-CO-10002150;763.92;4;0.00;381.96;APAC
IT-2012-2619984;13/10/2012;CB-12415;TEC-PH-10004823;2544.24;4;0.00;1093.92;EU
ID-2012-81056;13/10/2012;LC-17050;FUR-CH-10000051;1136.66;4;0.40;-189.46;APAC
IN-2014-27303;30/01/2014;RA-19885;FUR-CH-10000602;2301.00;5;0.00;91.95;APAC
CG-2012-6760;12/10/2012;MG-8145;TEC-CIS-10002259;3908.88;6;0.00;1563.48;Africa
CA-2013-114489;06/12/2013;JE-16165;FUR-CH-10000454;1951.84;8;0.00;585.55;US
CA-2014-160885;03/12/2014;JK-16090;TEC-PH-10001795;2479.96;4;0.00;743.99;US
ID-2013-69345;19/09/2013;EM-13960;OFF-AP-10001824;2249.16;4;0.00;224.88;APAC
MX-2012-122756;31/12/2012;DJ-13420;OFF-AP-10002681;2528.26;7;0.00;176.96;LATAM
ES-2014-4107155;29/12/2014;CD-11920;FUR-TA-10003268;1461.14;5;0.35;202.19;EU
MX-2013-147844;15/11/2013;BO-11425;TEC-PH-10003457;3045.84;7;0.00;1035.58;LATAM
CA-2011-116246;12/09/2011;LW-17215;FUR-CH-10002024;3785.29;6;0.10;420.59;US
CA-2014-143686;15/05/2014;PJ-19015;TEC-AC-10001838;1399.93;7;0.00;601.97;US
ID-2014-27765;08/09/2014;KM-16720;FUR-BO-10002204;2152.96;8;0.35;198.64;APAC
ES-2013-5135305;17/06/2013;SV-20785;TEC-AC-10004571;1244.10;5;0.00;447.75;EU
MX-2011-131478;08/12/2011;BG-11695;FUR-CH-10004095;2226.82;9;0.20;500.98;LATAM
IN-2014-57837;19/09/2014;CS-12130;FUR-BO-10001212;1586.41;4;0.10;17.53;APAC
CA-2013-133711;27/11/2013;MC-17425;TEC-MA-10000010;3040.00;8;0.00;1459.20;US
IZ-2014-7800;10/02/2014;BD-1635;OFF-KIT-10003683;3425.40;6;0.00;1233.00;EMEA
ES-2014-1107818;08/02/2014;RF-19345;OFF-AP-10004512;1136.94;2;0.00;568.44;EU
ID-2013-60896;05/08/2013;JE-16165;FUR-BO-10000980;677.64;2;0.07;211.26;APAC
IR-2014-890;15/04/2014;MG-7680;FUR-BUS-10004644;731.34;2;0.00;80.40;EMEA
CA-2011-163223;21/03/2011;KH-16690;TEC-PH-10000730;3499.93;7;0.00;909.98;US
IN-2014-16887;05/05/2014;CC-12475;TEC-CO-10002040;1272.72;4;0.00;534.48;APAC
ES-2013-1525878;04/11/2013;LT-16765;OFF-AP-10002321;1856.34;6;0.00;909.54;EU
ES-2014-3691479;10/06/2014;FH-14365;TEC-PH-10000493;2295.00;4;0.10;459.00;EU
ES-2012-3533091;31/08/2012;BF-10975;TEC-PH-10001396;1622.18;3;0.15;324.38;EU
IN-2013-72390;20/06/2013;CJ-12010;TEC-PH-10000896;1063.44;7;0.00;361.41;APAC
HU-2014-960;23/08/2014;SH-9975;TEC-MEM-10002202;3449.88;14;0.00;275.94;EMEA
US-2012-110436;28/05/2012;SL-20155;FUR-BO-10001356;585.46;3;0.20;-0.02;LATAM
LI-2014-5380;19/05/2014;NC-8340;TEC-SHA-10001231;1429.44;4;0.00;471.60;Africa
SF-2013-8920;29/04/2013;JB-5400;FUR-HON-10001960;1057.80;2;0.00;158.64;Africa
IN-2013-36963;23/12/2013;VG-21805;FUR-BO-10000980;1092.96;3;0.00;393.39;APAC
MX-2014-117051;12/10/2014;TB-21250;FUR-TA-10002966;1483.00;5;0.00;741.50;LATAM
MX-2014-133830;15/04/2014;PS-18970;OFF-AP-10002252;1792.40;5;0.00;304.70;LATAM
ES-2014-3540255;28/11/2014;BB-11545;FUR-BO-10001943;2455.68;7;0.10;-191.16;EU
GG-2012-8530;11/05/2012;SG-10470;TEC-BRO-10004802;1900.44;6;0.00;417.96;EMEA
IN-2013-60546;18/06/2013;SP-20920;TEC-PH-10001751;3712.59;7;0.17;849.87;APAC
IN-2012-44278;04/05/2012;NZ-18565;TEC-CO-10003102;2372.22;9;0.00;0.00;APAC
IN-2011-35178;11/11/2011;Dp-13240;TEC-PH-10003713;5725.35;9;0.00;1602.99;APAC
ES-2014-2421154;24/12/2014;GZ-14470;FUR-BO-10000967;2553.18;7;0.00;842.52;EU
MX-2014-123512;15/05/2014;AH-10075;OFF-AP-10002317;2003.52;6;0.00;861.48;LATAM
PL-2014-9210;09/12/2014;CB-2025;TEC-SHA-10000971;1188.36;4;0.00;95.04;EMEA
IN-2011-43375;07/12/2011;SC-20050;TEC-PH-10004664;2875.10;5;0.10;511.10;APAC
IT-2013-4559122;10/09/2013;AM-10705;FUR-CH-10000546;2380.50;5;0.00;952.20;EU
AL-2011-7440;03/03/2011;SC-10230;TEC-STA-10002497;1619.10;10;0.00;258.90;EMEA
ID-2012-39903;02/01/2012;JS-15595;OFF-AP-10004964;2821.72;6;0.17;339.88;APAC
ID-2012-48639;30/10/2012;BS-11380;TEC-CO-10001895;2991.10;9;0.07;-128.75;APAC
IN-2013-42864;19/11/2013;TC-21295;OFF-AP-10002573;1798.68;4;0.17;86.64;APAC
RS-2013-7430;15/08/2013;JL-5130;TEC-APP-10000308;2544.84;4;0.00;712.44;EMEA
IN-2013-41975;08/06/2013;Dp-13240;FUR-CH-10002061;951.72;2;0.00;228.36;APAC
IN-2014-78725;02/10/2014;NF-18385;TEC-PH-10001670;2575.92;4;0.00;978.84;APAC
ES-2014-4089082;27/02/2014;AS-10090;OFF-AP-10001623;1699.83;3;0.00;84.96;EU
IN-2013-11938;31/10/2013;EL-13735;FUR-BO-10001255;2634.55;8;0.10;116.95;APAC
IN-2013-34170;18/12/2013;FH-14275;FUR-BO-10002990;3707.35;11;0.07;1554.43;APAC
IN-2014-53427;09/05/2014;LT-16765;FUR-TA-10004711;4298.85;5;0.00;300.90;APAC
IN-2014-41786;04/07/2014;BN-11470;OFF-AP-10002793;3417.48;6;0.00;854.28;APAC
ES-2012-1691714;17/05/2012;BP-11230;OFF-AP-10000584;2080.32;4;0.00;561.60;EU
IN-2011-51740;03/08/2011;DM-13525;TEC-PH-10000720;840.60;5;0.00;319.35;APAC
CA-2013-107783;29/07/2013;OT-18730;OFF-BI-10000545;1369.76;6;0.70;-913.18;US
CD-2013-4900;14/02/2013;SM-10320;OFF-SME-10000538;1288.80;10;0.00;90.00;Africa
IN-2012-63787;23/05/2012;PM-19135;FUR-BO-10002736;660.69;5;0.10;44.04;APAC
MW-2014-7130;04/08/2014;TS-11430;OFF-CUI-10000682;3234.24;6;0.00;970.20;EMEA
MX-2013-147690;13/11/2013;TS-21340;TEC-PH-10002672;2171.30;5;0.00;390.80;LATAM
IN-2014-34317;12/02/2014;AM-10705;TEC-AC-10002244;2074.73;9;0.10;276.53;APAC
MX-2014-127005;11/11/2014;LS-17245;TEC-PH-10000018;849.80;2;0.00;195.44;LATAM
IN-2013-26519;30/03/2013;DR-12940;FUR-BO-10004852;1177.17;3;0.10;353.13;APAC
CA-2013-1260;24/08/2013;DW-3480;TEC-HEW-10003829;2270.34;6;0.00;1112.40;Canada
CA-2014-123967;02/11/2014;SF-20200;FUR-TA-10003954;2665.62;9;0.00;239.91;US
IN-2013-57914;19/08/2013;CM-11815;TEC-PH-10000303;2863.08;9;0.50;-458.19;APAC
ES-2014-2598901;29/05/2014;FG-14260;OFF-AP-10001593;1253.07;5;0.10;236.67;EU
IR-2012-1470;22/08/2012;KN-6705;OFF-BRE-10001107;3369.24;6;0.00;606.42;EMEA
WA-2014-7260;05/07/2014;TB-11520;TEC-MEM-10002005;1464.12;6;0.00;439.20;Africa
IT-2012-2093927;14/03/2012;GM-14440;FUR-BO-10002708;1273.13;7;0.50;-993.20;EU
CA-2014-113418;02/10/2014;CM-12655;TEC-MA-10002428;1704.89;11;0.00;767.20;US
MX-2014-167325;16/09/2014;JB-15400;TEC-CO-10003655;1258.78;5;0.00;375.78;LATAM
IN-2014-68057;07/08/2014;JS-16030;FUR-CH-10001271;2584.01;7;0.20;290.60;APAC
IN-2013-16999;09/09/2013;AM-10705;TEC-CO-10000447;1482.39;6;0.35;68.31;APAC
MX-2014-139164;08/09/2014;SF-20200;TEC-PH-10000018;1274.70;3;0.00;293.16;LATAM
CA-2011-145387;31/10/2011;AM-10705;FUR-CH-10002320;1604.90;5;0.00;481.47;US
MX-2012-131758;17/10/2012;JF-15295;FUR-CH-10001332;2818.08;9;0.00;225.36;LATAM
ID-2014-74238;17/02/2014;KH-16510;FUR-CH-10002573;1046.25;3;0.25;-111.60;APAC
IN-2012-27583;24/02/2012;DL-13330;TEC-PH-10001699;3187.20;5;0.00;541.80;APAC
IN-2012-56073;03/12/2012;KN-16390;FUR-CH-10000660;4099.68;10;0.10;956.58;APAC
IN-2012-37698;12/12/2012;SV-20935;OFF-ST-10000704;703.35;5;0.00;260.10;APAC
IN-2014-25063;16/06/2014;MD-17860;TEC-CO-10003354;2293.49;8;0.10;509.57;APAC
ES-2012-5420110;20/12/2012;LS-17200;TEC-MA-10002918;1238.61;9;0.15;14.43;EU
MX-2014-169313;13/05/2014;JM-15865;FUR-CH-10001588;1715.06;7;0.20;300.08;LATAM
CA-2014-158729;20/12/2014;AC-10450;OFF-SU-10002881;1665.62;2;0.00;33.31;US
IN-2014-80286;07/11/2014;CM-12445;FUR-CH-10000051;2841.66;6;0.00;852.48;APAC
IT-2013-3695467;10/06/2013;SS-20140;OFF-AP-10001623;3399.66;12;0.50;-3059.82;EU
IN-2012-75904;10/05/2012;BW-11110;TEC-MA-10001752;1607.76;6;0.00;482.22;APAC
IN-2013-71333;13/09/2013;JE-15610;TEC-PH-10004006;840.15;5;0.00;260.40;APAC
IN-2013-25560;25/07/2013;GH-14425;FUR-BO-10000035;1236.33;3;0.00;519.21;APAC
IN-2014-25847;11/10/2014;JK-16090;OFF-AP-10003275;2488.56;8;0.00;348.24;APAC
MX-2011-125045;22/11/2011;SM-20320;OFF-AP-10003561;1124.26;7;0.20;252.90;LATAM
CA-2013-128818;08/05/2013;CJ-12010;TEC-MA-10000488;3999.95;5;0.00;1159.99;US
US-2014-168046;25/10/2014;GR-14560;FUR-TA-10004154;726.72;3;0.20;-18.18;LATAM
US-2012-100377;28/08/2012;TS-21370;TEC-CO-10001046;2799.96;5;0.20;874.99;US
MA-2013-1850;14/10/2013;DH-3675;TEC-STA-10003330;1519.92;6;0.00;653.40;Africa
RS-2011-3350;14/02/2011;MM-8280;TEC-CAN-10000932;1279.32;4;0.00;319.80;EMEA
IN-2014-35983;01/05/2014;SW-20275;FUR-CH-10000994;723.30;5;0.00;122.85;APAC
IR-2011-7220;11/03/2011;PM-9135;TEC-MOT-10003348;642.69;1;0.00;244.20;EMEA
IN-2012-50207;03/08/2012;GH-14425;FUR-BO-10003783;2619.00;8;0.10;232.68;APAC
ID-2012-17601;20/12/2012;JM-15865;OFF-AP-10001329;1704.87;6;0.50;-1023.03;APAC
ES-2012-2224678;03/08/2012;CM-12115;TEC-CO-10004563;1715.91;7;0.00;583.38;EU
IN-2012-50788;20/06/2012;SC-20845;TEC-PH-10001751;1278.00;2;0.00;460.08;APAC
MO-2013-60;08/02/2013;GP-4740;OFF-HOO-10001783;1234.56;4;0.00;246.84;Africa
ES-2011-5752766;28/09/2011;AF-10870;OFF-AP-10003558;4195.20;8;0.00;839.04;EU
IT-2012-5541212;23/06/2012;TS-21505;FUR-BO-10000170;1765.40;5;0.10;-98.21;EU
MX-2013-148453;20/12/2013;CR-12730;FUR-TA-10002101;1480.37;3;0.20;333.05;LATAM
MX-2012-153157;11/10/2012;FH-14365;TEC-PH-10000419;2968.98;7;0.00;89.04;LATAM
